,ds,mech,seed,method,metric,value
1170,breast_cancer,MAR,392022359,OT_PMM,RMSE,0.48075931656259335
1171,breast_cancer,MAR,392022359,OT_PMM,MAE,0.29168750498961915
1172,breast_cancer,MAR,432652533,PMM,RMSE,0.5052687036401956
1173,breast_cancer,MAR,432652533,PMM,MAE,0.28750219520248793
1174,breast_cancer,MAR,432652533,OT_PMM,RMSE,0.480170649987602
1175,breast_cancer,MAR,432652533,OT_PMM,MAE,0.2704292569578373
1176,breast_cancer,MAR,796282693,PMM,RMSE,0.566484213758858
1177,breast_cancer,MAR,796282693,PMM,MAE,0.30500862220015823
1178,breast_cancer,MAR,796282693,OT_PMM,RMSE,0.5518479945773591
1179,breast_cancer,MAR,796282693,OT_PMM,MAE,0.28292052846081417
1180,breast_cancer,MAR,864178266,PMM,RMSE,0.5005063176489722
1181,breast_cancer,MAR,864178266,PMM,MAE,0.27312693927543796
1182,breast_cancer,MAR,864178266,OT_PMM,RMSE,0.4847394288310372
1183,breast_cancer,MAR,864178266,OT_PMM,MAE,0.25403216226776665
1184,breast_cancer,MAR,929893137,PMM,RMSE,0.5160364457500884
1185,breast_cancer,MAR,929893137,PMM,MAE,0.2888959594812936
1186,breast_cancer,MAR,929893137,OT_PMM,RMSE,0.45988986885052785
1187,breast_cancer,MAR,929893137,OT_PMM,MAE,0.26806730862744643
1188,breast_cancer,MAR,942484272,PMM,RMSE,0.5854065514525366
1189,breast_cancer,MAR,942484272,PMM,MAE,0.3018068147997484
1190,breast_cancer,MAR,942484272,OT_PMM,RMSE,0.6203773416239035
1191,breast_cancer,MAR,942484272,OT_PMM,MAE,0.3062688212034971
1192,breast_cancer,MAR,952224740,PMM,RMSE,0.5156297946424666
1193,breast_cancer,MAR,952224740,PMM,MAE,0.3227537008937493
1194,breast_cancer,MAR,952224740,OT_PMM,RMSE,0.4949224859521686
1195,breast_cancer,MAR,952224740,OT_PMM,MAE,0.29930943350309497
1196,breast_cancer,MAR,967196436,PMM,RMSE,0.6440905107575431
1197,breast_cancer,MAR,967196436,PMM,MAE,0.36257286432646874
1198,breast_cancer,MAR,967196436,OT_PMM,RMSE,0.5692044907135503
1199,breast_cancer,MAR,967196436,OT_PMM,MAE,0.3250752603689788
1200,breast_cancer,MNAR_log,1074497555,PMM,RMSE,0.5895425125961763
1201,breast_cancer,MNAR_log,1074497555,PMM,MAE,0.36134767750587954
1202,breast_cancer,MNAR_log,1074497555,OT_PMM,RMSE,0.5566037656312383
1203,breast_cancer,MNAR_log,1074497555,OT_PMM,MAE,0.3404323352557998
1204,breast_cancer,MNAR_log,1102145672,PMM,RMSE,0.5032904946874655
1205,breast_cancer,MNAR_log,1102145672,PMM,MAE,0.30814200716162166
1206,breast_cancer,MNAR_log,1102145672,OT_PMM,RMSE,0.5120967169467967
1207,breast_cancer,MNAR_log,1102145672,OT_PMM,MAE,0.31483353351025223
1208,breast_cancer,MNAR_log,1130604997,PMM,RMSE,0.5982535265752326
1209,breast_cancer,MNAR_log,1130604997,PMM,MAE,0.34553735618462056
1210,breast_cancer,MNAR_log,1130604997,OT_PMM,RMSE,0.5481710029303378
1211,breast_cancer,MNAR_log,1130604997,OT_PMM,MAE,0.32331963539599745
1212,breast_cancer,MNAR_log,1171300112,PMM,RMSE,0.6824020842921975
1213,breast_cancer,MNAR_log,1171300112,PMM,MAE,0.4078614624440663
1214,breast_cancer,MNAR_log,1171300112,OT_PMM,RMSE,0.6618356404458032
1215,breast_cancer,MNAR_log,1171300112,OT_PMM,MAE,0.3894536887022532
1216,breast_cancer,MNAR_log,1382689815,PMM,RMSE,0.6324875883607052
1217,breast_cancer,MNAR_log,1382689815,PMM,MAE,0.3659597377181352
1218,breast_cancer,MNAR_log,1382689815,OT_PMM,RMSE,0.5882009367126219
1219,breast_cancer,MNAR_log,1382689815,OT_PMM,MAE,0.34461533098881403
1220,breast_cancer,MNAR_log,1405681631,PMM,RMSE,0.5693432853473358
1221,breast_cancer,MNAR_log,1405681631,PMM,MAE,0.3504575081454006
1222,breast_cancer,MNAR_log,1405681631,OT_PMM,RMSE,0.5308586270991128
1223,breast_cancer,MNAR_log,1405681631,OT_PMM,MAE,0.3261610405954307
1224,breast_cancer,MNAR_log,1497586438,PMM,RMSE,0.541027446002017
1225,breast_cancer,MNAR_log,1497586438,PMM,MAE,0.3302199802072787
1226,breast_cancer,MNAR_log,1497586438,OT_PMM,RMSE,0.5293773963612765
1227,breast_cancer,MNAR_log,1497586438,OT_PMM,MAE,0.31566229866203
1228,breast_cancer,MNAR_log,1540770719,PMM,RMSE,0.5613464836687295
1229,breast_cancer,MNAR_log,1540770719,PMM,MAE,0.3359688928342031
1230,breast_cancer,MNAR_log,1540770719,OT_PMM,RMSE,0.5340250599624266
1231,breast_cancer,MNAR_log,1540770719,OT_PMM,MAE,0.3123151846532102
1232,breast_cancer,MNAR_log,1580016183,PMM,RMSE,0.6476779146473578
1233,breast_cancer,MNAR_log,1580016183,PMM,MAE,0.36273902366358846
1234,breast_cancer,MNAR_log,1580016183,OT_PMM,RMSE,0.621163344631595
1235,breast_cancer,MNAR_log,1580016183,OT_PMM,MAE,0.34489321812500245
1236,breast_cancer,MNAR_log,1634535062,PMM,RMSE,0.609170643339758
1237,breast_cancer,MNAR_log,1634535062,PMM,MAE,0.3698173133700548
1238,breast_cancer,MNAR_log,1634535062,OT_PMM,RMSE,0.6112505850092153
1239,breast_cancer,MNAR_log,1634535062,OT_PMM,MAE,0.3650328160885306
1240,breast_cancer,MNAR_log,1662057957,PMM,RMSE,0.5426792325626256
1241,breast_cancer,MNAR_log,1662057957,PMM,MAE,0.3340449528881783
1242,breast_cancer,MNAR_log,1662057957,OT_PMM,RMSE,0.5209216806305551
1243,breast_cancer,MNAR_log,1662057957,OT_PMM,MAE,0.3186578341618725
1244,breast_cancer,MNAR_log,1678403330,PMM,RMSE,0.5117652799151108
1245,breast_cancer,MNAR_log,1678403330,PMM,MAE,0.32257507273974995
1246,breast_cancer,MNAR_log,1678403330,OT_PMM,RMSE,0.5045656107764614
1247,breast_cancer,MNAR_log,1678403330,OT_PMM,MAE,0.31243918005014737
1248,breast_cancer,MNAR_log,1688060240,PMM,RMSE,0.7147052022628786
1249,breast_cancer,MNAR_log,1688060240,PMM,MAE,0.4271170883137514
1250,breast_cancer,MNAR_log,1688060240,OT_PMM,RMSE,0.702720545140141
1251,breast_cancer,MNAR_log,1688060240,OT_PMM,MAE,0.40443364443495927
1252,breast_cancer,MNAR_log,1766867109,PMM,RMSE,0.577873805497485
1253,breast_cancer,MNAR_log,1766867109,PMM,MAE,0.3384686695633496
1254,breast_cancer,MNAR_log,1766867109,OT_PMM,RMSE,0.5147471896935111
1255,breast_cancer,MNAR_log,1766867109,OT_PMM,MAE,0.31085507773200854
1256,breast_cancer,MNAR_log,1803345590,PMM,RMSE,0.5808742572850134
1257,breast_cancer,MNAR_log,1803345590,PMM,MAE,0.34330106912801855
1258,breast_cancer,MNAR_log,1803345590,OT_PMM,RMSE,0.5399318832317911
1259,breast_cancer,MNAR_log,1803345590,OT_PMM,MAE,0.3289642287439651
1260,breast_cancer,MNAR_log,1843824992,PMM,RMSE,0.49690995267371235
1261,breast_cancer,MNAR_log,1843824992,PMM,MAE,0.3178495985654133
1262,breast_cancer,MNAR_log,1843824992,OT_PMM,RMSE,0.4814860396510243
1263,breast_cancer,MNAR_log,1843824992,OT_PMM,MAE,0.30420791795925645
1264,breast_cancer,MNAR_log,184566854,PMM,RMSE,0.4909597627424074
1265,breast_cancer,MNAR_log,184566854,PMM,MAE,0.30828393492482964
1266,breast_cancer,MNAR_log,184566854,OT_PMM,RMSE,0.46525434451465875
1267,breast_cancer,MNAR_log,184566854,OT_PMM,MAE,0.28992636814303857
1268,breast_cancer,MNAR_log,191664963,PMM,RMSE,0.5134825575883732
1269,breast_cancer,MNAR_log,191664963,PMM,MAE,0.31006632880043045
1270,breast_cancer,MNAR_log,191664963,OT_PMM,RMSE,0.49433359135051663
1271,breast_cancer,MNAR_log,191664963,OT_PMM,MAE,0.30252588056130486
1272,breast_cancer,MNAR_log,1990212658,PMM,RMSE,0.6575377118143478
1273,breast_cancer,MNAR_log,1990212658,PMM,MAE,0.40324860931599293
1274,breast_cancer,MNAR_log,1990212658,OT_PMM,RMSE,0.603242211231432
1275,breast_cancer,MNAR_log,1990212658,OT_PMM,MAE,0.3723130340723987
1276,breast_cancer,MNAR_log,202244314,PMM,RMSE,0.523768078821701
1277,breast_cancer,MNAR_log,202244314,PMM,MAE,0.32715510767967565
1278,breast_cancer,MNAR_log,202244314,OT_PMM,RMSE,0.5134780314697859
1279,breast_cancer,MNAR_log,202244314,OT_PMM,MAE,0.31675894387764236
1280,breast_cancer,MNAR_log,2095133045,PMM,RMSE,0.7148811045672695
1281,breast_cancer,MNAR_log,2095133045,PMM,MAE,0.41243387100116985
1282,breast_cancer,MNAR_log,2095133045,OT_PMM,RMSE,0.6984514202281722
1283,breast_cancer,MNAR_log,2095133045,OT_PMM,MAE,0.4066114026220489
1284,breast_cancer,MNAR_log,275121930,PMM,RMSE,0.5407740943508651
1285,breast_cancer,MNAR_log,275121930,PMM,MAE,0.33455215277651956
1286,breast_cancer,MNAR_log,275121930,OT_PMM,RMSE,0.49539783963329903
1287,breast_cancer,MNAR_log,275121930,OT_PMM,MAE,0.3120406540809628
1288,breast_cancer,MNAR_log,392022359,PMM,RMSE,0.7712792884376409
1289,breast_cancer,MNAR_log,392022359,PMM,MAE,0.43169860796147924
1290,breast_cancer,MNAR_log,392022359,OT_PMM,RMSE,0.7475949948061253
1291,breast_cancer,MNAR_log,392022359,OT_PMM,MAE,0.41823674784150167
1292,breast_cancer,MNAR_log,432652533,PMM,RMSE,0.4795158685935789
1293,breast_cancer,MNAR_log,432652533,PMM,MAE,0.30877054677428245
1294,breast_cancer,MNAR_log,432652533,OT_PMM,RMSE,0.47675021509259535
1295,breast_cancer,MNAR_log,432652533,OT_PMM,MAE,0.2973711900918411
1296,breast_cancer,MNAR_log,796282693,PMM,RMSE,0.4879539132661908
1297,breast_cancer,MNAR_log,796282693,PMM,MAE,0.3059986486870023
1298,breast_cancer,MNAR_log,796282693,OT_PMM,RMSE,0.48445244217640804
1299,breast_cancer,MNAR_log,796282693,OT_PMM,MAE,0.3014112656287974
1300,breast_cancer,MNAR_log,864178266,PMM,RMSE,0.65696223156198
1301,breast_cancer,MNAR_log,864178266,PMM,MAE,0.39636762465930875
1302,breast_cancer,MNAR_log,864178266,OT_PMM,RMSE,0.6516142474831885
1303,breast_cancer,MNAR_log,864178266,OT_PMM,MAE,0.39012478718910504
1304,breast_cancer,MNAR_log,929893137,PMM,RMSE,0.6176788682073295
1305,breast_cancer,MNAR_log,929893137,PMM,MAE,0.37678905898970977
1306,breast_cancer,MNAR_log,929893137,OT_PMM,RMSE,0.6090349907143868
1307,breast_cancer,MNAR_log,929893137,OT_PMM,MAE,0.36614393911677695
1308,breast_cancer,MNAR_log,942484272,PMM,RMSE,0.7263822460133386
1309,breast_cancer,MNAR_log,942484272,PMM,MAE,0.42231203996119443
1310,breast_cancer,MNAR_log,942484272,OT_PMM,RMSE,0.6745188644712283
1311,breast_cancer,MNAR_log,942484272,OT_PMM,MAE,0.3889612140910946
1312,breast_cancer,MNAR_log,952224740,PMM,RMSE,0.6841020783397039
1313,breast_cancer,MNAR_log,952224740,PMM,MAE,0.38877017090865046
1314,breast_cancer,MNAR_log,952224740,OT_PMM,RMSE,0.6700456898766651
1315,breast_cancer,MNAR_log,952224740,OT_PMM,MAE,0.36954775183179456
1316,breast_cancer,MNAR_log,967196436,PMM,RMSE,0.5573623516388607
1317,breast_cancer,MNAR_log,967196436,PMM,MAE,0.35221392192234496
1318,breast_cancer,MNAR_log,967196436,OT_PMM,RMSE,0.5531109927115819
1319,breast_cancer,MNAR_log,967196436,OT_PMM,MAE,0.3424731028110022
1320,breast_cancer,MNAR_quant,1074497555,PMM,RMSE,0.580544835671637
1321,breast_cancer,MNAR_quant,1074497555,PMM,MAE,0.3190538179493717
1322,breast_cancer,MNAR_quant,1074497555,OT_PMM,RMSE,0.5245046325998898
1323,breast_cancer,MNAR_quant,1074497555,OT_PMM,MAE,0.2909885752731588
1324,breast_cancer,MNAR_quant,1102145672,PMM,RMSE,0.5585640406705604
1325,breast_cancer,MNAR_quant,1102145672,PMM,MAE,0.2822776532877541
1326,breast_cancer,MNAR_quant,1102145672,OT_PMM,RMSE,0.5449651215335286
1327,breast_cancer,MNAR_quant,1102145672,OT_PMM,MAE,0.2664563881683118
1328,breast_cancer,MNAR_quant,1130604997,PMM,RMSE,0.4035042776132993
1329,breast_cancer,MNAR_quant,1130604997,PMM,MAE,0.23701816786179536
1330,breast_cancer,MNAR_quant,1130604997,OT_PMM,RMSE,0.35563808533257646
1331,breast_cancer,MNAR_quant,1130604997,OT_PMM,MAE,0.21067270706071625
1332,breast_cancer,MNAR_quant,1171300112,PMM,RMSE,0.6033891666053025
1333,breast_cancer,MNAR_quant,1171300112,PMM,MAE,0.33286843250842857
1334,breast_cancer,MNAR_quant,1171300112,OT_PMM,RMSE,0.5659123366503224
1335,breast_cancer,MNAR_quant,1171300112,OT_PMM,MAE,0.30963206016015904
1336,breast_cancer,MNAR_quant,1382689815,PMM,RMSE,0.5839305771514415
1337,breast_cancer,MNAR_quant,1382689815,PMM,MAE,0.35637319050996397
1338,breast_cancer,MNAR_quant,1382689815,OT_PMM,RMSE,0.5508264941659591
1339,breast_cancer,MNAR_quant,1382689815,OT_PMM,MAE,0.3488931774681146
1340,breast_cancer,MNAR_quant,1405681631,PMM,RMSE,0.7122580489437282
1341,breast_cancer,MNAR_quant,1405681631,PMM,MAE,0.4136364897590382
1342,breast_cancer,MNAR_quant,1405681631,OT_PMM,RMSE,0.6602697683179823
1343,breast_cancer,MNAR_quant,1405681631,OT_PMM,MAE,0.38640100065890237
1344,breast_cancer,MNAR_quant,1497586438,PMM,RMSE,0.6644538368048996
1345,breast_cancer,MNAR_quant,1497586438,PMM,MAE,0.3430489884863497
1346,breast_cancer,MNAR_quant,1497586438,OT_PMM,RMSE,0.5938232004157084
1347,breast_cancer,MNAR_quant,1497586438,OT_PMM,MAE,0.3227648226306692
1348,breast_cancer,MNAR_quant,1540770719,PMM,RMSE,0.49669293263323916
1349,breast_cancer,MNAR_quant,1540770719,PMM,MAE,0.24628206458839166
1350,breast_cancer,MNAR_quant,1540770719,OT_PMM,RMSE,0.40604849782632285
1351,breast_cancer,MNAR_quant,1540770719,OT_PMM,MAE,0.22074506422892412
1352,breast_cancer,MNAR_quant,1580016183,PMM,RMSE,0.4698765352124063
1353,breast_cancer,MNAR_quant,1580016183,PMM,MAE,0.2932020743949302
1354,breast_cancer,MNAR_quant,1580016183,OT_PMM,RMSE,0.43312618095401995
1355,breast_cancer,MNAR_quant,1580016183,OT_PMM,MAE,0.27420441141532576
1356,breast_cancer,MNAR_quant,1634535062,PMM,RMSE,0.6586448691004788
1357,breast_cancer,MNAR_quant,1634535062,PMM,MAE,0.39322158305216887
1358,breast_cancer,MNAR_quant,1634535062,OT_PMM,RMSE,0.6548902499542516
1359,breast_cancer,MNAR_quant,1634535062,OT_PMM,MAE,0.3716788404319491
1360,breast_cancer,MNAR_quant,1662057957,PMM,RMSE,0.6482446731131992
1361,breast_cancer,MNAR_quant,1662057957,PMM,MAE,0.3919279968130318
1362,breast_cancer,MNAR_quant,1662057957,OT_PMM,RMSE,0.6003860414898133
1363,breast_cancer,MNAR_quant,1662057957,OT_PMM,MAE,0.36029249942996316
1364,breast_cancer,MNAR_quant,1678403330,PMM,RMSE,0.4564561158968249
1365,breast_cancer,MNAR_quant,1678403330,PMM,MAE,0.2372632795676791
1366,breast_cancer,MNAR_quant,1678403330,OT_PMM,RMSE,0.3895567388337237
1367,breast_cancer,MNAR_quant,1678403330,OT_PMM,MAE,0.20969181902678463
1368,breast_cancer,MNAR_quant,1688060240,PMM,RMSE,0.5017789997534492
1369,breast_cancer,MNAR_quant,1688060240,PMM,MAE,0.2875364230570659
1370,breast_cancer,MNAR_quant,1688060240,OT_PMM,RMSE,0.45633548801360624
1371,breast_cancer,MNAR_quant,1688060240,OT_PMM,MAE,0.2630637593589545
1372,breast_cancer,MNAR_quant,1766867109,PMM,RMSE,0.737681128024322
1373,breast_cancer,MNAR_quant,1766867109,PMM,MAE,0.4763528664252039
1374,breast_cancer,MNAR_quant,1766867109,OT_PMM,RMSE,0.734606118793209
1375,breast_cancer,MNAR_quant,1766867109,OT_PMM,MAE,0.4710062581264828
1376,breast_cancer,MNAR_quant,1803345590,PMM,RMSE,0.5678723531164265
1377,breast_cancer,MNAR_quant,1803345590,PMM,MAE,0.32561092854977464
1378,breast_cancer,MNAR_quant,1803345590,OT_PMM,RMSE,0.5509030565912236
1379,breast_cancer,MNAR_quant,1803345590,OT_PMM,MAE,0.30676964228448395
1380,breast_cancer,MNAR_quant,1843824992,PMM,RMSE,0.6286316726405662
1381,breast_cancer,MNAR_quant,1843824992,PMM,MAE,0.3528150467730054
1382,breast_cancer,MNAR_quant,1843824992,OT_PMM,RMSE,0.5651431485108943
1383,breast_cancer,MNAR_quant,1843824992,OT_PMM,MAE,0.32270744698096365
1384,breast_cancer,MNAR_quant,184566854,PMM,RMSE,0.5371885307442539
1385,breast_cancer,MNAR_quant,184566854,PMM,MAE,0.26979240209249
1386,breast_cancer,MNAR_quant,184566854,OT_PMM,RMSE,0.5226755314355706
1387,breast_cancer,MNAR_quant,184566854,OT_PMM,MAE,0.25320414709504574
1388,breast_cancer,MNAR_quant,191664963,PMM,RMSE,0.5062926730249655
1389,breast_cancer,MNAR_quant,191664963,PMM,MAE,0.2993738752439686
1390,breast_cancer,MNAR_quant,191664963,OT_PMM,RMSE,0.4432317196317011
1391,breast_cancer,MNAR_quant,191664963,OT_PMM,MAE,0.2594725438447234
1392,breast_cancer,MNAR_quant,1990212658,PMM,RMSE,0.6064746500174473
1393,breast_cancer,MNAR_quant,1990212658,PMM,MAE,0.34948835030753306
1394,breast_cancer,MNAR_quant,1990212658,OT_PMM,RMSE,0.5405061563812591
1395,breast_cancer,MNAR_quant,1990212658,OT_PMM,MAE,0.31707883448187896
1396,breast_cancer,MNAR_quant,202244314,PMM,RMSE,0.6658319496285392
1397,breast_cancer,MNAR_quant,202244314,PMM,MAE,0.38269899818844855
1398,breast_cancer,MNAR_quant,202244314,OT_PMM,RMSE,0.5705149277044754
1399,breast_cancer,MNAR_quant,202244314,OT_PMM,MAE,0.34135859622587705
1400,breast_cancer,MNAR_quant,2095133045,PMM,RMSE,0.5340973502217067
1401,breast_cancer,MNAR_quant,2095133045,PMM,MAE,0.34290660537175965
1402,breast_cancer,MNAR_quant,2095133045,OT_PMM,RMSE,0.47214137854114935
1403,breast_cancer,MNAR_quant,2095133045,OT_PMM,MAE,0.3181255807914641
1404,breast_cancer,MNAR_quant,275121930,PMM,RMSE,0.4405318144244199
1405,breast_cancer,MNAR_quant,275121930,PMM,MAE,0.23879327868212386
1406,breast_cancer,MNAR_quant,275121930,OT_PMM,RMSE,0.42104640586712483
1407,breast_cancer,MNAR_quant,275121930,OT_PMM,MAE,0.21155139179330526
1408,breast_cancer,MNAR_quant,392022359,PMM,RMSE,0.7159745003805279
1409,breast_cancer,MNAR_quant,392022359,PMM,MAE,0.4404850336492637
1410,breast_cancer,MNAR_quant,392022359,OT_PMM,RMSE,0.6404216308739644
1411,breast_cancer,MNAR_quant,392022359,OT_PMM,MAE,0.3705871460751944
1412,breast_cancer,MNAR_quant,432652533,PMM,RMSE,0.5371155443876529
1413,breast_cancer,MNAR_quant,432652533,PMM,MAE,0.2893846987073768
1414,breast_cancer,MNAR_quant,432652533,OT_PMM,RMSE,0.5093275603594974
1415,breast_cancer,MNAR_quant,432652533,OT_PMM,MAE,0.2726869355620855
1416,breast_cancer,MNAR_quant,796282693,PMM,RMSE,0.5779137195835231
1417,breast_cancer,MNAR_quant,796282693,PMM,MAE,0.3485576804567367
1418,breast_cancer,MNAR_quant,796282693,OT_PMM,RMSE,0.5873314884767636
1419,breast_cancer,MNAR_quant,796282693,OT_PMM,MAE,0.34431657715576575
1420,breast_cancer,MNAR_quant,864178266,PMM,RMSE,0.49775779928248215
1421,breast_cancer,MNAR_quant,864178266,PMM,MAE,0.3089555897047823
1422,breast_cancer,MNAR_quant,864178266,OT_PMM,RMSE,0.4522968269764329
1423,breast_cancer,MNAR_quant,864178266,OT_PMM,MAE,0.28014498857949977
1424,breast_cancer,MNAR_quant,929893137,PMM,RMSE,0.5782820610187471
1425,breast_cancer,MNAR_quant,929893137,PMM,MAE,0.3309810830302199
1426,breast_cancer,MNAR_quant,929893137,OT_PMM,RMSE,0.5840309482074474
1427,breast_cancer,MNAR_quant,929893137,OT_PMM,MAE,0.3236435955321611
1428,breast_cancer,MNAR_quant,942484272,PMM,RMSE,0.6829633650411493
1429,breast_cancer,MNAR_quant,942484272,PMM,MAE,0.36241426986176384
1430,breast_cancer,MNAR_quant,942484272,OT_PMM,RMSE,0.6192555010826004
1431,breast_cancer,MNAR_quant,942484272,OT_PMM,MAE,0.3375264994467755
1432,breast_cancer,MNAR_quant,952224740,PMM,RMSE,0.5422057764565278
1433,breast_cancer,MNAR_quant,952224740,PMM,MAE,0.24680739253305053
1434,breast_cancer,MNAR_quant,952224740,OT_PMM,RMSE,0.5286352380518288
1435,breast_cancer,MNAR_quant,952224740,OT_PMM,MAE,0.23433098080527398
1436,breast_cancer,MNAR_quant,967196436,PMM,RMSE,0.6029981346391422
1437,breast_cancer,MNAR_quant,967196436,PMM,MAE,0.3400099121876927
1438,breast_cancer,MNAR_quant,967196436,OT_PMM,RMSE,0.5684421744990943
1439,breast_cancer,MNAR_quant,967196436,OT_PMM,MAE,0.3225264541357315
